name,latitude,longitude,rating,review_count,address,city,state,zip,phone,hours,num_connectors,total_kw,website
Tata Power Charging Station,22.530939,88.385476,,0,"No 34 A, Chandra Nath Roy Rd, near Anandadham, Topsia, Kolkata, West Bengal 700039",Kolkata,West Bengal,700039,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,7,https://www.tatapower.com
Tata Power Charging Station,22.6074585,88.3921773,3.8,4,"Dutta Bagan, 63, Khudiram Bose Rd, Birendranagar Colony, Belgachia, Kolkata, West Bengal 700037",Kolkata,West Bengal,700037,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,0,0,
Tata Power Charging Station,22.5934575,88.27002739999999,,0,"H7VC+92J, Kona Expy, Bankra, Howrah, Nibra, West Bengal 711403","Howrah, Nibra",West Bengal,711403,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,30,https://www.tatapower.com
ElectriVa Charging Station,22.544419599999998,88.39652439999999,5.0,1,"Biswa Bangla Mela Prangan, &, 3 JBS Haldane Avenue, Eastern Metropolitan Bypass, Park Circus, Kolkata, West Bengal 700046",Kolkata,West Bengal,700046,,,0,0,https://electriva.in
Electric Vehicle Charging Station,22.5331783,88.3351921,1.0,1,"(compound building 0xe555732616be0b64), 34A, Thackeray Rd, Alipore, Kolkata, West Bengal 700027",Kolkata,West Bengal,700027,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,0,0,http://www.breathblue.com
Electric Vehicle Charging Point,22.5833533,88.4593956,4.0,3,"Premises No.10, Plot No.2C, Street Number 110, BA Block(Newtown), Action Area I, Newtown, New Town, West Bengal 700163",New Town,West Bengal,700163,,,0,0,
Hero Electric Charging Station,22.5099043,88.31995889999999,5.0,1,"23/A, Diamond Harbour Rd, CPT Colony, New Alipore, Kolkata, West Bengal 700088",Kolkata,West Bengal,700088,,,0,0,https://heroelectric.in
Hero Electric Charging Station,22.520012299999998,88.33990039999999,1.0,2,"G8CQ+2X2, Chetla Hut Road, Kalighat, West Bengal 700027","Kalighat, Kolkata",West Bengal,700027,,,0,0,https://heroelectric.in
EroEV,22.573531799999998,88.4331201,4.2,5,"EN Block, Sector V, Bidhannagar, Kolkata, West Bengal 700091",Kolkata,West Bengal,700091,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,0,0,https://eroev.com
Electric Vehicle Charging Station,22.5814956,88.44820519999999,4.3,3,"Street No. 30, AF Block(Newtown, Action Area I, Newtown, New Town, West Bengal 700059",New Town,West Bengal,700059,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,0,0,
Tellus Power Green Charging Station,22.5955537,88.4229544,,0,"BG-124, near Apeejay School, BG Block, Sector II, Bidhannagar, Kolkata, West Bengal 700091",Kolkata,West Bengal,700091,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Closed; Sunday: Closed,0,0,https://telluspowergreen.com
Hero Electric Charging Station,22.5300162,88.28998209999999,5.0,1,"D/195, T.G. Road, Garden Reach, Kolkata, Maheshtala, West Bengal 700088","Kolkata, Maheshtala",West Bengal,700088,,,0,0,https://heroelectric.in
Electric Vehicle Charging Station,22.500281599999997,88.31810159999999,3.0,1,"No.1, Sourin Roy Rd, Diamond Harbour Rd, Behala, Kolkata, West Bengal 700034",Kolkata,West Bengal,700034,,,0,0,https://www.chargelist.com
Hero Electric Charging Station,22.6200175,88.3500049,2.0,1,"109/1/F Girish Ghosh Road, Howrah, Kolkata, West Bengal 711204","Kolkata, Howrah",West Bengal,711204,,,0,0,https://heroelectric.in
Electric Vehicle Charging Station,22.5834649,88.4578799,4.8,4,"HFM5+95J, BG Block(Newtown), Action Area I, Newtown, New Town, West Bengal 700163",New Town,West Bengal,,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,0,0,
Hero Electric Charging Station,22.500023,88.3199826,,0,"375,Diamond Harbour Road, Behala, West Bengal 700034","Behala, Kolkata",West Bengal,700034,,,0,0,https://heroelectric.in
Electric Vehicle Charging Station,22.528947799999997,88.30722759999999,,0,"P54, Hide Rd, Tikiapara, Garden Reach, Kolkata, West Bengal 700088",Kolkata,West Bengal,700088,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,0,0,https://www.plugshare.com/location/322676
Bolt.Earth Charging Station,22.5557379,88.3535675,,0,"1, Dr Md Ishaque Rd, Taltala, Kolkata, West Bengal 700016",Kolkata,West Bengal,700016,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,0,0,https://bolt.earth
Electric Vehicle Charging Station,22.5170924,88.2962495,,0,"PILLAR NUMBER 48, Budge Budge Trunk Rd, opposite Eastern Honda Showroom, Rampur, Gopalpur, Maheshtala, Kolkata, West Bengal 700143","Maheshtala, Kolkata",West Bengal,700143,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,0,0,
Electric Vehicle Charging Station,22.6255399,88.4131534,3.5,2,"292, R N Guha Road, Military Camp, Nagerbazar, Dumdum, Kolkata, West Bengal 700074",Kolkata,West Bengal,700074,,,0,0,https://www.chargelist.com
Hero Electric Charging Station,22.510023399999998,88.3300778,1.0,1,"188/1, Block J, Sahapur, New Alipore, Kolkata, West Bengal 700053",Kolkata,West Bengal,700053,,Monday: 9 am–5 pm; Tuesday: 9 am–5 pm; Wednesday: 9 am–5 pm; Thursday: 9 am–5 pm; Friday: 9 am–5 pm; Saturday: 9 am–5 pm; Sunday: 9 am–5 pm,0,0,https://heroelectric.in
Electric Vehicle Charging Station,22.5780483,88.46017259999999,1.0,1,"HFH6+637, CF Block(Newtown), Action Area I, Newtown, New Town, West Bengal 700107",New Town,West Bengal,700107,,,0,0,
Terra Charge PS Group Anassa,22.547954999999998,88.39854,5.0,1,"992, Eastern Metropolitan Bypass, East Kolkata Twp, Kolkata, West Bengal 700105",Kolkata,West Bengal,700105,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Closed,0,0,https://terra-charge.co.in
Electric Vehicle Charging Station,22.5734101,88.390061,,0,"p, 20, CIT Rd, Kadapara, Phool Bagan, Kankurgachi, Kolkata, West Bengal 700054",Kolkata,West Bengal,700054,,,0,0,
EVer Fuels Private Limited,22.5712948,88.351051,,0,"8 STEPHEN HOUSE, 4, B.B.D. Bagh, Kolkata, West Bengal 700027",Kolkata,West Bengal,700027,,Monday: 11 am–8 pm; Tuesday: 11 am–8 pm; Wednesday: 11 am–8 pm; Thursday: 11 am–8 pm; Friday: 11 am–8 pm; Saturday: 11 am–8 pm; Sunday: Closed,0,0,http://www.charget.in
Terra Charge Arena Housing,22.5858828,88.4566837,,0,"Arena Housing Society, Street Number 110, BA Block(Newtown), Action Area I, Newtown, Kolkata, New Town, West Bengal 700156","Kolkata, New Town",West Bengal,700156,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Closed,0,0,https://terra-charge.co.in
Terra Charge Natural Heights Ph-1,22.629908,88.4353096,,0,"JCHP+X38 NATURAL HEIGHTS PHASE - II, 137, VIP Rd, Mali Bagan, Biman Nagar, Kaikhali, Kolkata, West Bengal 700052",Kolkata,West Bengal,700052,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Closed,0,0,https://terra-charge.co.in
Hero Electric Charging Station,22.630024799999997,88.3499306,,0,"295 G.T Road Belur Howrah, Howrah, Kolkata, West Bengal 711202","Kolkata, Howrah",West Bengal,711202,,,0,0,https://heroelectric.in
EarthtronEv Charging Station,22.5779317,88.46050059999999,,0,"A, CF/18/1, Block CE, Action Area 1C, Bidhannagar, New Town, West Bengal 700107",New Town,West Bengal,700107,,,0,0,
Hero Electric Charging Station,22.5900087,88.3199817,3.0,2,"72/1, Kaliprasad Banerjee Lane, West Bengal 711101",Howrah,West Bengal,711101,,,0,0,https://heroelectric.in
Kazam Charging Station,22.569886999999998,88.39656,,0,"7, Subhas Sarobar Park, Phool Bagan, Beleghata, Kolkata, West Bengal 700010",Kolkata,West Bengal,,,,0,0,
Electric Vehicle Charging Station,22.581725499999997,88.3416402,5.0,3,"H8JR+MMR, Cab Rd, Howrah Railway Station, Howrah, West Bengal 711101",Howrah,West Bengal,711101,,,0,0,https://www.chargelist.com
Mahindra Charging Station,22.585413,88.45677409999999,4.5,2,"HFP4+4QC, AE Block(Newtown), Newtown, New Town, West Bengal 700163",New Town,West Bengal,700163,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,0,0,https://www.withyouhamesha.com
Adani Charging Station,22.630410899999998,88.4200528,,0,"I-Space Residents Apartment Owners Association, 35/1, Rishi Bankim Chandra Rd, Central Jail More, Golpark, Dum Dum, South Dumdum, Kolkata, West Bengal 700028","South Dumdum, Kolkata",West Bengal,700028,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,0,0,https://www.adanielectricity.com
Electric Vehicle Charging Station,22.593349999999997,88.3703177,5.0,1,"151, Bidhan Sarani Rd, Manicktala, Darjipara, Kolkata, West Bengal 700006",Kolkata,West Bengal,700006,,,0,0,
EESL Charging Station,22.5785906,88.4530382,4.5,4,"HFH3+C6M, Street Number 24, Sub-Central Business District(Action Area 1), Action Area I, Newtown, New Town, West Bengal 700107",New Town,West Bengal,700107,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,0,0,https://eeslindia.org
Terra Charge NBCC VIBGYOR TOWERS,22.576909999999998,88.45416999999999,,0,"Block D, NBCC VIBGYOR TOWERS, CE Block(Newtown), Action Area 1C, Newtown, Kolkata, New Town, West Bengal 700107","Kolkata, New Town",West Bengal,700107,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Closed,0,0,https://terra-charge.co.in
EroEV India Pvt Ltd,22.569942599999997,88.43625639999999,,0,"NASSCOM - Webel Bhawan, GP Block, Sector V, Bidhannagar, Kolkata, West Bengal 700091",Kolkata,West Bengal,700091,,Monday: 10 am–5 pm; Tuesday: 10 am–5 pm; Wednesday: 10 am–5 pm; Thursday: 10 am–5 pm; Friday: 10 am–5 pm; Saturday: 10 am–4 pm; Sunday: Closed,0,0,https://eroev.com
Hero Electric Charging Station,22.6500113,88.3499822,5.0,1,"M82X+2X5, Bally Ghat, Howrah, West Bengal 711201","Bally Ghat, Howrah",West Bengal,711201,,,0,0,https://heroelectric.in
EESL Charging Station,22.5790999,88.4601148,,0,"Axis Mall, ECI CHURCH, Sub-Central Business District(Action Area 1), Action Area 1C, Newtown, New Town, West Bengal 700107",New Town,West Bengal,700107,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,0,0,https://eeslindia.org
Electric Vehicle Charging Station,22.582266999999998,88.4480093,,0,"Nazrul Tirtha, AF Block(Newtown), Action Area I, Newtown, New Town, West Bengal 700156",New Town,West Bengal,700156,,,0,0,
ChargET Charging Station,22.5482159,88.39934,,0,"4A JBS HALDANE AVE, TANGRA JW marriot hotel Parking basement, Kolkata, West Bengal 700105",Kolkata,West Bengal,700105,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,0,0,https://www.charget.in
Mahindra Charging Station,22.578583899999998,88.45247789999999,,0,"Near Tank No 3, Opp Goutams, Action Area I, Street Number 24, New Town, West Bengal 700107",New Town,West Bengal,700107,,,0,0,https://mahindralastmilemobility.com
Electric Vehicle Charging Station,22.6461676,88.3508542,,0,"Police Station, 1 No, Kedarnath Mukherjee Ln, opposite Bally, Bally, Howrah, West Bengal 711201",Howrah,West Bengal,711201,,,0,0,https://www.chargelist.com
Mercedes-Benz Charging Station,22.5362696,88.3959513,,0,"10, E, Ideal Unique Centre, Ground Floor, Landmark Cars (East) Private Limited - Benchmark Interkrafts, Topsia Rd, Kolkata, West Bengal 700046",Kolkata,West Bengal,700046,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,30,https://onelink.to/5695dc
BPCL Charging Station,22.5407728,88.3579378,,0,"G9R5+854, Sreepally, Ballygunge, Kolkata, West Bengal 700017",Kolkata,West Bengal,700017,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,0,0,https://www.bharatpetroleum.in
Electric Vehicle Charging Station,22.5670407,88.2661761,5.0,1,"H788+RF7, Chunavati, Mallickpara, Panchpara, Duillya, Howrah, West Bengal 711109",Howrah,West Bengal,711109,,,0,0,https://www.chargelist.com
Ather Grid Charging Station,22.528,88.36604,,0,"Infront of SDM court, Aligarh Rd, Tamra garhi, Ballygunge Place, Ballygunge, Hathras, Kolkata, Uttar Pradesh 204101","Hathras, Kolkata",Uttar Pradesh,204101,,,0,0,
Electric Vehicle Charging Station,22.5863157,88.2759638,,0,"H7PG+J6W, Bankura - Beliator - Sonamukhi - Khandaghosh - Nischintapur Rd, Santragachi, Howrah, West Bengal 711109",Howrah,West Bengal,711109,,,0,0,
EV Dock Charging Station,18.527512299999998,73.8768216,3.1,7,"City Center, 15 & 15A, Connaught Rd, near Lemon Tree Primer Hotel, Modi Colony, Pune, Maharashtra 411001",Pune,Maharashtra,411001,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,2,75,https://evdock.app
Electric Vehicle Charging Station,18.503255,73.855721,3.2,5,"431, 112, Shukrawar Peth - Mahatma Gandhi Rd, Budhwar Peth, Dadawadi, Shukrawar Peth, Pune, Maharashtra 411002",Pune,Maharashtra,411002,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,60,http://www.bijlifynow.com
Bijlify Charging Station,18.522206,73.848991,5.0,2,"4, Jangali Maharaj Rd, Shivajinagar, Pune, Maharashtra 411005",Pune,Maharashtra,411005,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,60,https://bijlifynow.com
Bijlify Charging Station,18.5231295,73.853595,5.0,1,"1, Congress House Rd, Shivajinagar, Pune, Maharashtra 411005",Pune,Maharashtra,411005,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,60,http://www.bijlifynow.com
Bijlify Charging Station,18.502371999999998,73.856544,4.0,4,"GV24+WJ3, Dadawadi, Shukrawar Peth, Pune, Maharashtra 411002",Pune,Maharashtra,411002,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,60,http://www.bijlifynow.com
Bijlify Charging Station,18.489072,73.8581897,1.3,3,"FVQ5+J6M, Adinath Society, Arihant Society, Maharshi Nagar, Pune, Maharashtra 411037",Pune,Maharashtra,411037,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,60,https://bijlifynow.com
Bijlify Charging Station,18.500766,73.85414999999999,5.0,1,"Jain, 984/1, Shrimant Thorale Bajirao, Rd, Dadawadi, Swargate, Peshwe, Pune, Maharashtra 411009","Peshwe, Pune",Maharashtra,411009,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,60,https://bijlifynow.com
Mercedes-Benz Charging Station,18.546181,73.90628,3.0,2,"Sr.No.15, Plot No.1, opp. Gold Adlabs Mariplex Mall, Kalyani Nagar, Pune, Maharashtra 411014",Pune,Maharashtra,411014,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,30,https://evnnovator.in
Bijlify Charging Station,18.4934869,73.858367,,0,"416/1, Mukund Nagar, Pune, Maharashtra 411037",Pune,Maharashtra,411037,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,60,https://bijlifynow.com
MetroCharge Charging Station,18.556883499999998,73.9078348,5.0,7,"Sakore Nagar, Viman Nagar, Pune, Maharashtra 411014",Pune,Maharashtra,411014,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,30,
Bijlify Charging Station,18.502387,73.852111,5.0,1,"Peshwe Energy Park, 9, Sane Guruji Rasta, Saras Baug, Municipal Colony, Pune, Maharashtra 411030",Pune,Maharashtra,411030,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,60,https://bijlifynow.com
Bijlify Charging Station,18.5150835,73.8313438,3.3,3,"GR8J+2GQ, Prabhat Rd, Deccan Gymkhana, Pune, Maharashtra 411004",Pune,Maharashtra,411004,,,1,60,https://bijlifynow.com/contact
Nikol Charging Station,18.5403569,73.8878866,3.0,2,"GVRQ+45R, N Main Rd, Vaswani Nagar, Ragvilas Society, Koregaon Park, Pune, Maharashtra 411001",Pune,Maharashtra,411001,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,30,https://nikolev.in
BPCL Charging Station,18.529051,73.862386,4.8,4,"GVH6+JXC, RTO, Sangamvadi, Pune, Maharashtra 411001",Pune,Maharashtra,411001,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,30,https://onelink.to/5695dc
Adani Charging Station,18.532195899999998,73.8475018,5.0,1,"The Pride Hotel, 5, University Rd, Narveer Tanaji Wadi, Shivajinagar, Pune, Maharashtra 411005",Pune,Maharashtra,411005,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,2,33,https://www.adanielectricity.com
Elect Fuel Charging Station,18.519849999999998,73.90648,,0,"GW94+WHQ, None Maharashtra IN, Pune",Pune,Maharashtra,,,Monday: 8 am–9 pm; Tuesday: 8 am–9 pm; Wednesday: 8 am–9 pm; Thursday: 8 am–9 pm; Friday: 8 am–9 pm; Saturday: 8 am–9 pm; Sunday: 8 am–9 pm,1,30,https://onelink.to/5695dc
Bijlify Charging Station,18.549426399999998,73.916183,,0,"GWX8+QFF, Kalyani Nagar - Wadgaon Sheri Rd, Sainikwadi, Wadgaon Sheri, Pune, Maharashtra 411014",Pune,Maharashtra,411014,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,60,https://bijlifynow.com/contact
